batch_id,assembly_id,component_index,batch_condition,batch_offset_bias_mm,batch_angular_bias_deg,fixture_drift_mm,variation_multiplier,scenario_type,severity,active_modes,n_active_modes,offset_mm,tilt_deg,bend_mm,waviness_mm,twist_mm,local_bump_mm,component_profile_rms_mm,component_parallelism_mm,state_before_mean_gap,state_before_max_gap,state_before_parallelism,state_before_rms,state_before_quality,state_after_mean_gap,state_after_max_gap,state_after_parallelism,state_after_rms,state_after_quality
1,7,4,normal,0.0,0.0,0.0,1.0,mixed,high,bend+waviness+offset,3,-0.15036649767186486,0.0,0.1272787565050448,0.11201083008879796,0.0,0.0,0.11276672430680033,5.551115123125783e-17,0.0498867459276999,0.10256584083566302,0.19759064073324273,0.060348433479575525,0.11104781159693923,0.11193094828177086,0.33365914189064605,0.1975906407332428,0.14508149524342517,0.20746236879604044
1,7,5,normal,0.0,0.0,0.0,1.0,bend,low,bend,1,0.0,0.0,0.06936338476266181,0.0,0.0,0.0,0.04880390721319139,8.494564712762008e-18,0.11193094828177086,0.33365914189064605,0.1975906407332428,0.14508149524342517,0.20746236879604044,0.09972010805391075,0.31852798830428347,0.1975906407332428,0.13354774426058927,0.19810639555349002
1,8,1,normal,0.0,0.0,0.0,1.0,mixed,low,twist+tilt+bend,3,0.0,-0.0027258939504025328,0.11996194514655878,0.0,-0.13818259989585285,-0.06466082768678166,0.08459120504015195,0.047575824530614486,0.0,0.0,0.0,0.0,0.0,0.07903196172098226,0.1241620956973153,0.047575824530614486,0.08459120504015195,0.0836900850886888
1,8,2,normal,0.0,0.0,0.0,1.0,mixed,medium,tilt+waviness+bend+offset,4,-0.3306372917104945,0.005077036758382557,0.16434396811795213,0.05098671006534861,0.0,0.0,0.23596178479103694,0.08861100791047732,0.07903196172098226,0.1241620956973153,0.047575824530614486,0.08459120504015195,0.0836900850886888,0.14893837483511396,0.3511658664737205,0.04103518337986284,0.16848622109559266,0.17919044951616847
1,8,3,normal,0.0,0.0,0.0,1.0,bend,medium,bend,1,0.0,0.0,0.09970589200755683,0.0,0.0,0.0,0.07015282081166062,1.2210450150318615e-17,0.14893837483511396,0.3511658664737205,0.04103518337986284,0.16848622109559266,0.17919044951616847,0.09959725996467028,0.3511658664737205,0.04103518337986284,0.13674998555960038,0.16121449150143616
1,8,4,normal,0.0,0.0,0.0,1.0,mixed,medium,bend+offset+tilt,3,-0.0674105672400656,0.017487025311727595,0.1757039957288508,0.0,0.0,0.0,0.11320345365133884,0.30520617754596807,0.09959725996467028,0.3511658664737205,0.04103518337986284,0.13674998555960038,0.16121449150143616,0.15114399436705406,0.5711795224867702,0.34624136092583097,0.18768162184410048,0.3393376255183066
1,8,5,normal,0.0,0.0,0.0,1.0,offset,low,offset,1,-0.04187165034792162,0.0,0.0,0.0,0.0,0.0,0.04187165034792162,0.0,0.15114399436705406,0.5711795224867702,0.34624136092583097,0.18768162184410048,0.3393376255183066,0.15087231557161873,0.6130511728346918,0.34624136092583097,0.2013930051642099,0.3531887553160634
1,9,1,normal,0.0,0.0,0.0,1.0,mixed,medium,offset+twist+waviness+tilt,4,-0.08545034625861929,-0.009483107860102874,0.0,0.05180637477550735,-0.1530161687083906,0.0,0.09250254470149807,0.16551145699189154,0.0,0.0,0.0,0.0,0.0,0.07638439263691431,0.18056467107004695,0.16551145699189154,0.09250254470149807,0.13598841067980566
1,9,2,normal,0.0,0.0,0.0,1.0,tilt,low,tilt,1,0.0,-0.011511496462091483,0.0,0.0,0.0,0.07842680402114775,0.06874889877789363,0.20091351779854943,0.07638439263691431,0.18056467107004695,0.16551145699189154,0.09250254470149807,0.13598841067980566,0.10351382286723565,0.2719167236059277,0.366424974790441,0.12853628185320273,0.23541028456440158
1,9,3,normal,0.0,0.0,0.0,1.0,waviness,low,waviness,1,0.0,0.0,0.0,0.057593145718027136,0.0,0.0,0.04052239592049781,4.231875693384541e-17,0.10351382286723565,0.2719167236059277,0.366424974790441,0.12853628185320273,0.23541028456440158,0.12403189079769988,0.3208329263982536,0.366424974790441,0.15273575514263124,0.25866051311018146
1,9,4,normal,0.0,0.0,0.0,1.0,twist,medium,twist,1,0.0,0.0,0.0,0.0,0.07183665575698975,0.0,0.013436382259850643,8.797453053424778e-18,0.12403189079769988,0.3208329263982536,0.366424974790441,0.15273575514263124,0.25866051311018146,0.12813296481396452,0.3339851473687981,0.366424974790441,0.1563492396144467,0.26419785005340574
1,9,5,normal,0.0,0.0,0.0,1.0,mixed,low,offset+bend+twist+waviness,4,-0.16251687254042305,0.0,0.13264401942684703,0.04640910541966691,0.007756713289722122,0.0,0.09607684761341742,0.0,0.12813296481396452,0.3339851473687981,0.366424974790441,0.1563492396144467,0.26419785005340574,0.172632719836181,0.5139378401845454,0.36642497479044106,0.22372829589666765,0.338271490033017
1,10,1,normal,0.0,0.0,0.0,1.0,mixed,medium,bend+waviness+offset,3,-0.43819958249022106,0.0,0.11181066867383727,0.05090520996297622,0.0,0.0,0.371120608065059,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.36772925778707194,0.46330876349537214,5.551115123125783e-17,0.371120608065059,0.2864234671912392
1,10,2,normal,0.0,0.0,0.0,1.0,mixed,medium,twist+offset,2,-0.4812930361739673,0.0,0.0,0.0,-0.059276342424445176,0.0,0.4719932473925698,0.0,0.36772925778707194,0.46330876349537214,5.551115123125783e-17,0.371120608065059,0.2864234671912392,0.8396846513877799,0.935000525771835,1.1102230246251565e-16,0.8411169363647164,0.616517246784356
1,10,3,normal,0.0,0.0,0.0,1.0,tilt,low,tilt,1,0.0,0.0023132052208299832,0.0,0.0,0.0,0.0,0.011770664861810099,0.04037304739974152,0.8396846513877799,0.935000525771835,1.1102230246251565e-16,0.8411169363647164,0.616517246784356,0.8396846513877798,0.939679142364059,0.040373047399741346,0.8410713314284488,0.630028185488319
1,10,4,normal,0.0,0.0,0.0,1.0,mixed,medium,waviness+twist+tilt+bend,4,0.0,-0.013530610508755321,0.17628274676037206,0.051278503547019794,-0.1076569797356623,-0.1423440866962666,0.12731413984569742,0.23615370757271037,0.8396846513877798,0.939679142364059,0.040373047399741346,0.8410713314284488,0.630028185488319,0.754012369093412,1.0245150391968394,0.19578066017296913,0.7634565575543029,0.6686380762943964
1,10,5,normal,0.0,0.0,0.0,1.0,mixed,medium,bend+twist,2,0.0,0.0,0.0833987620772203,0.0,-0.08558121996885318,0.0,0.0705150648717979,2.069407941327011e-17,0.754012369093412,1.0245150391968394,0.19578066017296913,0.7634565575543029,0.6686380762943964,0.6879676889099003,1.0174071268441673,0.19578066017296913,0.7006935196537417,0.6404159947434851
2,11,1,offset_drift,0.14459815066338172,0.0,0.0,1.0,twist,medium,twist,1,0.0,0.0,0.0,0.0,-0.1131272263634678,0.0,0.02115940172045534,1.3854089566243891e-17,0.0,0.0,0.0,0.0,0.0,0.16241877794706946,0.1773535345942978,0.0,0.16281893303360928,0.1182135870657711
2,11,2,offset_drift,0.14459815066338172,0.0,0.0,1.0,offset,high,offset,1,-0.8629902185784479,0.0,0.0,0.0,0.0,0.0,0.862990218578448,0.0,0.16241877794706946,0.1773535345942978,0.0,0.16281893303360928,0.1182135870657711,0.5559732899679968,0.5737939172516844,0.0,0.5560903206154749,0.3945391942274518
2,11,3,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,medium,twist+waviness,2,0.0,0.0,0.0,0.07295187799250584,0.09257199380199073,0.0,0.05417048919120039,6.494096991521597e-17,0.5559732899679968,0.5737939172516844,0.0,0.5560903206154749,0.3945391942274518,0.42595775616426307,0.5012114860091812,1.1102230246251565e-16,0.42904422687660687,0.321055195339694
2,11,4,offset_drift,0.14459815066338172,0.0,0.0,1.0,bend,low,bend,1,0.0,0.0,0.15625898671850016,0.0,0.0,0.0,0.10994343939718,1.9136206792282e-17,0.42595775616426307,0.5012114860091812,1.1102230246251565e-16,0.42904422687660687,0.321055195339694,0.18287507211561255,0.31799700456510466,1.1102230246251565e-16,0.19597353540285478,0.16985897654450066
2,11,5,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,medium,tilt+offset+waviness,3,-0.32648641394571415,0.005224619221007606,0.0,0.08065285239139926,0.0,0.0,0.33128549042563005,0.09118680782230443,0.18287507211561255,0.31799700456510466,1.1102230246251565e-16,0.19597353540285478,0.16985897654450066,0.364763335397945,0.53846994198295,0.09118680782230432,0.38249193217131155,0.33657521877809093
2,12,1,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,medium,waviness,1,0.0,0.0,0.0,0.039025289547047745,0.0,0.0,0.027458097907691516,2.867531755775441e-17,0.0,0.0,0.0,0.0,0.0,0.14459815066338172,0.18362344021042948,2.7755575615628914e-17,0.14718210596393305,0.11318468785853668
2,12,2,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,low,offset+bend,2,-0.1123265930877297,0.0,0.10871990822737096,0.0,0.0,0.003943079788232252,0.05524757155596419,1.3877787807814457e-17,0.14459815066338172,0.18362344021042948,2.7755575615628914e-17,0.14718210596393305,0.11318468785853668,0.24656632255422978,0.3242796341492443,0.0,0.2505671120305088,0.1963104982140931
2,12,3,offset_drift,0.14459815066338172,0.0,0.0,1.0,offset,high,offset,1,0.07611380804134389,0.0,0.0,0.0,0.0,-0.027647459876107575,0.06856302631579941,0.0,0.24656632255422978,0.3242796341492443,0.0,0.2505671120305088,0.1963104982140931,0.4590446022860408,0.5228532376355288,0.0,0.46069326535374183,0.34063867851184504
2,12,4,offset_drift,0.14459815066338172,0.0,0.0,1.0,tilt,medium,tilt,1,0.0,-0.025513449896345578,0.0,0.0,0.0,0.0,0.12982431700405106,0.44529373366574615,0.4590446022860408,0.5228532376355288,0.0,0.46069326535374183,0.34063867851184504,0.6036427529494226,0.7951371563880945,0.4452937336657461,0.6201414621382328,0.6152362391148023
2,12,5,offset_drift,0.14459815066338172,0.0,0.0,1.0,bend,high,bend,1,0.0,0.0,0.24566511748436587,0.0,0.0,0.0,0.17284937348787852,3.0085299978938715e-17,0.6036427529494226,0.7951371563880945,0.4452937336657461,0.6201414621382328,0.6152362391148023,0.9030749709043757,1.0887121261749133,0.4452937336657461,0.9196842131691848,0.8230926705404289
2,13,1,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,high,waviness,1,0.0,0.0,0.0,0.10399719572639132,0.0,0.0,0.07317217157192453,7.641589971997556e-17,0.0,0.0,0.0,0.0,0.0,0.14459815066338175,0.24859534638977304,8.326672684688674e-17,0.1620579892131863,0.13416384803726508
2,13,2,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,medium,waviness+twist+tilt+offset,4,-0.1316438323779516,0.02783368954460901,0.0,0.07628869340333284,0.07215848042377154,0.0,0.19890633357192297,0.48578956374541216,0.14459815066338175,0.24859534638977304,8.326672684688674e-17,0.1620579892131863,0.13416384803726508,0.18209376978238406,0.442226101943153,0.4857895637454121,0.2199992402741069,0.35503275466869544
2,13,3,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,high,bend+twist+offset+tilt,4,-0.5975966308754966,-0.00562462604656856,0.15448302421614885,0.0,-0.06234433607270225,0.0,0.49345790865390693,0.09816824402140245,0.18209376978238406,0.442226101943153,0.4857895637454121,0.2199992402741069,0.35503275466869544,0.2122892497425141,0.48925667112530796,0.38762131972400965,0.2525057032182544,0.35200074249937496
2,13,4,offset_drift,0.14459815066338172,0.0,0.0,1.0,twist,medium,twist,1,0.0,0.0,0.0,0.0,0.0020716177960651756,0.0,0.0003874769546400084,2.5370001030079114e-19,0.2122892497425141,0.48925667112530796,0.38762131972400965,0.2525057032182544,0.35200074249937496,0.1402228399747791,0.34465852046192624,0.38762131972400965,0.16425399517318953,0.27817620356553346
2,13,5,offset_drift,0.14459815066338172,0.0,0.0,1.0,offset,low,offset,1,0.049215586854757784,0.0,0.0,0.0,0.0,0.0,0.049215586854757784,0.0,0.1402228399747791,0.34465852046192624,0.38762131972400965,0.16425399517318953,0.27817620356553346,0.16961224778758516,0.4264216494436056,0.38762131972400965,0.2075717378776758,0.3158537388743277
2,14,1,offset_drift,0.14459815066338172,0.0,0.0,1.0,tilt,extreme,tilt,1,0.0,0.0003297661747319081,0.0,0.0,0.0,0.0,0.001678003788211917,0.005755505510842277,0.0,0.0,0.0,0.0,0.0,0.14459815066338175,0.14747590341880285,0.0057555055108422515,0.1446078866175123,0.10380965653965929
2,14,2,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,high,waviness,1,0.0,0.0,0.0,0.054128727252059805,0.0,0.0,0.03808483959392491,3.9773143542693084e-17,0.14459815066338175,0.14747590341880285,0.0057555055108422515,0.1446078866175123,0.10380965653965929,0.28919630132676344,0.3447639049565338,0.0057555055108422515,0.2916421444455432,0.22107892798279616
2,14,3,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,medium,twist+offset+tilt+waviness,4,0.1946695137110464,-0.011905561554145756,0.0,0.09884862841855156,-0.13749780708953704,0.0,0.24010240532199517,0.2077912514093117,0.28919630132676344,0.3447639049565338,0.0057555055108422515,0.2916421444455432,0.22107892798279616,0.6501236249294171,0.8938152997555489,0.2020357458984694,0.6641874536568383,0.5902111465407144
2,14,4,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,high,waviness,1,0.0,0.0,0.0,0.1574043634877248,0.0,0.1962568030197522,0.1427466167228825,1.1565726674989119e-16,0.6501236249294171,0.8938152997555489,0.2020357458984694,0.6641874536568383,0.5902111465407144,0.8531689356413645,1.2614435964264847,0.20203574589846962,0.8882997361496602,0.7838244570048617
2,14,5,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,low,tilt+bend+twist+offset,4,0.0008730349146385486,-0.0035465753559113813,0.0022835581272357824,0.0,-0.0018299997236845458,0.12239199891857673,0.06095293811987001,0.061899417209799995,0.8531689356413645,1.2614435964264847,0.20203574589846962,0.8882997361496602,0.7838244570048617,1.0368171546398048,1.5128158831061533,0.2639351631082696,1.071222369277575,0.9511926971840259
2,15,1,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,medium,waviness,1,0.0,0.0,0.0,0.09518892145288367,0.0,0.0,0.06697469141977355,6.994368478293768e-17,0.0,0.0,0.0,0.0,0.0,0.14459815066338175,0.23978707211626538,8.326672684688674e-17,0.15935568538977182,0.13125113537287134
2,15,2,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,extreme,waviness+bend+twist+offset,4,0.5733418945055098,0.0,0.28003162129070697,0.15552423861587816,0.0874243965475729,0.0,0.7496719635097845,1.1102230246251565e-16,0.14459815066338175,0.23978707211626538,8.326672684688674e-17,0.15935568538977182,0.13125113537287134,1.0252605298062956,1.3806211817759084,2.220446049250313e-16,1.0442795967287886,0.8261924731475402
2,15,3,offset_drift,0.14459815066338172,0.0,0.0,1.0,waviness,extreme,waviness,1,0.0,0.0,0.0,0.25348099641607236,0.0,0.0,0.1783486067141364,1.8625481454337483e-16,1.0252605298062956,1.3806211817759084,2.220446049250313e-16,1.0442795967287886,0.8261924731475402,1.1698586804696773,1.7782001420111613,4.440892098500626e-16,1.225830364914088,1.0070006832356604
2,15,4,offset_drift,0.14459815066338172,0.0,0.0,1.0,mixed,high,offset+waviness+twist,3,-0.3806714041569625,0.0,0.0,0.08717788666501078,0.07030003165545025,0.0,0.39658192707724194,5.551115123125783e-17,1.1698586804696773,1.7782001420111613,4.440892098500626e-16,1.225830364914088,1.0070006832356604,0.9227112523283587,1.6264233656539935,4.440892098500626e-16,1.0165342931815657,0.8663938147128624
