assembly_id,component_index,zero_quality,direct_uncorrected_quality,direct_optimized_quality,structured_quality,direct_z_adj,direct_theta_adj,direct_locator_offset,direct_utilization,direct_improvement_potential,direct_improvement_percent,optimizer_success,optimizer_evaluations
100006,2,0.46199408414331145,0.14044011631085124,0.04392210378358376,0.0661689075573195,0.17802125428595963,-2.4723295790052684e-07,0.0032129184803679554,0.07120850171438385,0.09651801252726748,68.72538635159897,False,947
100006,3,0.6388680062349692,0.3996232870585252,0.1579912476673686,0.319690957973997,-0.37938998676583346,6.576109280026551e-09,-0.2283828098299387,0.2283828098299387,0.24163203939115657,60.464954675118655,False,607
100006,4,0.7366653797888905,0.22115377680612708,0.1591533134725612,0.2329064298770528,-0.08848641822576944,-2.294980472849329e-09,-0.2942585660762586,0.2942585660762586,0.062000463333565875,28.035000907046754,False,571
100006,5,0.8737619534818086,0.26000644203799655,0.18254652433673077,0.281047868782925,-0.08074322539547735,-0.008546616968209086,-0.13579333033618635,0.13579333033618635,0.07745991770126578,29.791537891951936,False,791
100007,1,0.2528089646541437,0.2528089646541437,0.017708497281275472,0.0472460445672734,-0.2162479769213567,0.011078740683680935,-0.08630182455558164,0.08649919076854268,0.23510046737286824,92.9953048518269,False,543
100007,2,0.24337421253787894,0.009426812851956776,0.018492885168604027,0.0291757821243892,-0.017948844799403618,0.0002653350120008113,0.035550317594256864,0.035550317594256864,-0.009066072316647251,-96.17325027053397,False,923
100007,3,0.40169709967068423,0.15604710703295532,0.07091884447760409,0.0775923842435052,-0.190582949732164,0.0005644263293925533,0.11719868897081742,0.11719868897081742,0.08512826255535123,54.55292582731004,False,951
100007,4,0.38085945471875526,0.21672954751757212,0.09512218984993702,0.1052363574528793,-0.005742090104498861,-0.018174615411766293,0.027170681739905243,0.027170681739905243,0.1216073576676351,56.110188509379576,False,739
100007,5,0.22899600894528185,0.47158335354138303,0.13089284550209584,0.1494604718638093,0.5728595333812481,2.3365875517633582e-05,-0.05385654953692165,0.22914381335249923,0.3406905080392872,72.24396397388747,False,831
100008,1,0.028963051148748236,0.028963051148748236,0.009496475465427937,0.0102433134313518,-0.005397440381970653,-0.00013281769249231523,-0.041664929506767034,0.041664929506767034,0.0194665756833203,67.21175743309638,False,855
100008,2,0.12275837662640982,0.10901161926828916,0.016315260625538015,0.0399605095601447,-0.024786253881422006,0.009343299138526703,-0.06802526528481938,0.06802526528481938,0.09269635864275114,85.03346640014178,False,723
100008,3,0.30372530810642456,0.19748573341004738,0.08586805415108259,0.2090282526578651,-0.1278708421616549,3.367693046225075e-05,-0.2622654181335866,0.2622654181335866,0.11161767925896479,56.51936336444548,False,539
100008,4,0.7322321550225085,0.6512910586253773,0.15531148580227222,0.3425984685156013,-0.15930604391717607,-0.05589088310937903,-0.1957570115480742,0.1957570115480742,0.49597957282310506,76.15329064549505,False,639
100008,5,0.8062418738495909,0.2308793273088882,0.15536151745619395,0.2543130560859588,-0.00036151605131166356,-0.010015654397716092,-0.010031503650711558,0.010031503650711558,0.07551780985269424,32.708779401310665,False,735
100009,1,0.11606973124539825,0.11606973124539825,0.031293128918246524,0.1013910163723597,-0.07747212586354423,2.4919133380399563e-05,-0.17811158098779484,0.17811158098779484,0.08477660232715173,73.03937160663739,False,767
100009,2,0.13439306943240445,0.0568544719151763,0.05048587432685461,0.0861623283857213,-0.026391108317208128,2.198939779994677e-06,0.07442286477337665,0.07442286477337665,0.006368597588321687,11.201577244131789,False,751
100009,3,0.720615168944725,0.8036270078503817,0.1264290826747519,0.1439265883443738,0.6028868005213467,0.0412836069216091,-0.07114583168843702,0.24115472020853868,0.6771979251756297,84.26769117517135,False,707
100009,4,0.6603433574059829,0.17495424517657432,0.126376499267694,0.1415979411780221,-0.0021719199746406993,-0.007810378865046859,0.02439993722922235,0.02439993722922235,0.04857774590888031,27.765971531501126,False,679
100009,5,0.6601391083490844,0.17717565638836386,0.1700469810216203,0.179855197966761,-0.0382238206722868,-0.00012800671577344324,0.07214258847476307,0.07214258847476307,0.007128675366743553,4.023507242506106,False,847
100010,1,0.4980139628210128,0.4980139628210128,0.10732667173981954,0.1970915885199971,0.5267604689602222,0.01135349764710632,-0.20868306229294453,0.21070418758408888,0.39068729108119327,78.44906373069043,False,863
100010,2,0.444514117705495,0.15115363921855848,0.10806449583197496,0.1551132954118096,-0.008565664632671121,-0.006494656846377822,0.006558707778985179,0.006558707778985179,0.043089143386583525,28.506851445554272,False,671
100010,3,0.39332719643962366,0.18632763584982803,0.11823214894762574,0.1838107604650725,-0.047175219641972625,-2.7090052963496454e-09,-0.21212416690069633,0.21212416690069633,0.0680954869022023,36.54610149032551,False,619
100010,4,0.34647291408390296,0.24542229044982736,0.14832222252775973,0.3148976409003261,-0.11269431314061884,5.313090646752073e-08,-0.3390724037723118,0.3390724037723118,0.09710006792206763,39.564486071780905,False,895
100010,5,0.3657680375530181,0.1915403108089522,0.15631903705461314,0.2781225731446263,-0.0445754096331496,0.004119265534591061,-0.0011811861684880391,0.01783016385325984,0.03522127375433906,18.388439282355435,False,1255
100011,1,0.026745844820357696,0.026745844820357696,0.013014851605425646,0.0267458448203576,-0.025695047441156173,-4.074033170701704e-09,0.02490906538215587,0.02490906538215587,0.01373099321493205,51.3387904071015,False,843
100011,2,0.1711984394183364,0.17505600773113975,0.01299152891140745,0.0189995512305938,-7.80319439302926e-06,-0.017265249058826027,-0.002039039986354747,0.01438770754902169,0.1620644788197323,92.57864435514801,False,955
100011,3,0.26349581486912155,0.11601517624042348,0.06491380257691269,0.0525436956415725,0.00303055999194779,-0.011451556437501287,0.0047665555413647365,0.009542963697917739,0.05110137366351079,44.04714565757424,False,1327
100011,4,0.3456566411741116,0.14016476577065806,0.08392794010918087,0.0852265061883726,-0.13542694921399395,0.0011043087557828456,0.022458817687509347,0.05417077968559758,0.0562368256614772,40.12194173926252,False,983
100011,5,0.335734328085826,0.08933533894968303,0.08914138678819407,0.0858503490022155,-0.002000906109046463,-0.0006249359170755308,0.03926674821239917,0.03926674821239917,0.00019395216148895833,0.21710575430647816,False,907
100012,1,0.06615865042627014,0.06615865042627014,0.01798929954574716,0.0661586504262701,-0.03362301395389572,-5.87913273246195e-09,-0.10822835148131786,0.10822835148131786,0.04816935088052299,72.80884747521391,False,907
100012,2,0.23149720948734903,0.26739497465899065,0.03809613908980762,0.0621272834143587,0.24403021976225941,0.00926456208536353,0.029176401796146473,0.09761208790490376,0.229298835569183,85.7528589913136,False,751
100012,3,0.29692256042597787,0.33855250776805396,0.12913279870182262,0.2102783220815916,-0.2962498980945623,0.00384177602619223,-0.1373744849090229,0.1373744849090229,0.20941970906623134,61.857379360990315,False,695
100012,4,0.3689673515243596,0.21372671613187735,0.21631959753588728,0.2557807402848544,-0.0008878965022107721,-0.00031788420910947577,-0.05377553443108751,0.05377553443108751,-0.002592881404009928,-1.2131760834289071,False,879
100012,5,0.39232203756967876,0.22003846801320331,0.21310397335348155,0.2783814258308629,0.01571308912791114,0.0002581943462959479,-0.04227678458535011,0.04227678458535011,0.006934494659721763,3.1514919742604555,False,791
100013,1,0.10681966444481056,0.10681966444481056,0.031311871579552376,0.1068196644448105,-0.059315928057426456,-4.309683580284819e-09,-0.15420385288848373,0.15420385288848373,0.07550779286525819,70.68716538074321,False,715
100013,2,0.15030330716103044,0.09551264603722907,0.031090399783558334,0.0697391784280697,0.001367005593447671,0.00755899082936424,-0.017684727689469344,0.017684727689469344,0.06442224625367074,67.44891794596512,False,979
100013,3,0.13756217192594503,0.028801723854201766,0.03035498476405185,0.0555731133745151,0.04906028481064084,-0.0004315083933233321,-0.0537775176524502,0.0537775176524502,-0.001553260909850085,-5.392944247757192,False,1179
100013,4,0.17417774566740232,0.0733641455513467,0.049192907760110434,0.1025228036202572,-0.04848422797194052,-0.00023251036626570354,-0.017208432230169546,0.019393691188776208,0.024171237791236262,32.94693560401259,False,955
100013,5,0.16604024071253398,0.040078666184324624,0.03308042065875768,0.0866541918555078,0.0011462725595157153,0.0006631310359263232,0.022264687621456725,0.022264687621456725,0.006998245525566944,17.46127351988591,False,595
100014,1,0.3540522312707649,0.3540522312707649,0.03301621806697945,0.1001886014108135,0.0161514837803739,-0.033813543014326264,-0.17898234552082937,0.17898234552082937,0.32103601320378544,90.67476062826165,False,631
100014,2,0.3471933731274531,0.05949697526014404,0.03414588922108226,0.0731467912688007,-0.023839784140026764,-6.536096904770541e-05,0.10507568862648724,0.10507568862648724,0.025351086039061776,42.609033363825496,False,747
100014,3,0.3499351846095996,0.03500900572451436,0.030266087455772448,0.0856727469061298,0.014948127042559236,-1.2127942258515705e-07,-0.06181348013799388,0.06181348013799388,0.004742918268741913,13.547709141081887,False,715
100014,4,0.41834837432143623,0.16218410174459713,0.08210408114617221,0.2242888641177027,-0.11974009989438898,1.243559301444977e-07,-0.12977109250661573,0.12977109250661573,0.08008002059842492,49.37599908808117,False,575
100014,5,0.4271643180003009,0.08573702793956316,0.08301567448260404,0.1796789024586036,0.007917523011335291,-1.396316002641596e-09,-0.10206367209386237,0.10206367209386237,0.002721353456959119,3.1740702032235437,False,731
100015,1,0.004337663101278144,0.004337663101278144,0.005484113497021014,0.0043376631012781,-0.0034236495423867197,0.00038595526406970393,0.005076265109366762,0.005076265109366762,-0.0011464503957428701,-26.43013920110704,False,891
100015,2,0.0068623561248448185,0.00790844024763449,0.003335290795637376,0.0055406390507198,-0.0031546141920881015,-0.00038595705617602095,0.0006054571049125162,0.0012618456768352406,0.004573149451997114,57.82618707102197,False,907
100015,3,0.010298787027005594,0.006652453343523181,0.02126532827107808,0.0076379400659996,-0.01788573722648651,0.0012362466633034862,0.03707480379063499,0.03707480379063499,-0.014612874927554899,-219.66144177143266,False,939
100015,4,0.03262212327832857,0.036799002739642095,0.028802745805497017,0.0300340173239626,0.009898144264154363,-0.001160047071121939,-0.029044991898608652,0.029044991898608652,0.007996256934145077,21.729547919327253,False,751
100015,5,0.06438542880561367,0.060808009698377304,0.059957120460682266,0.0615447942791199,-0.00151803688982523,-8.686112240237663e-05,5.272669612810535e-05,0.000607214755930092,0.0008508892376950378,1.3993045355630909,False,691
100016,1,0.23659960739030253,0.23659960739030253,0.10984150544113995,0.1854846460895635,0.2619088143028131,-2.3232392837055864e-09,-0.13697168633999393,0.13697168633999393,0.1267581019491626,53.57494179610291,False,651
100016,2,0.4111696831970048,0.29880756542433606,0.10962966145692796,0.1451141765845809,0.0011062334840756106,0.022520589610398017,-0.019112557236626544,0.019112557236626544,0.1891779039674081,63.310948535977296,False,1059
100016,3,1.116405518544199,0.7817110026466723,0.18199402110607932,0.2009564080647485,0.9611426561516767,-2.8952498364902855e-09,-0.019625573906883992,0.3844570624606707,0.5997169815405929,76.71850332285277,False,1039
100016,4,0.48641476961715197,0.9880174260493201,0.3308208795712894,0.3403122166261103,-1.0700248481450432,-0.008974228990228683,0.018699709605585646,0.4280099392580173,0.6571965464780307,66.51669587508113,False,791
100016,5,0.4071650229883021,0.4305054773947776,0.3406230591289288,0.3964020808153755,-0.12621929818053848,-0.006994310807895762,-0.10605147981913719,0.10605147981913719,0.0898824182658488,20.87834487258469,False,627
100017,1,0.0092007472245479,0.0092007472245479,3.817239958218458e-08,0.0,0.013143927984676595,-3.632133482965925e-09,2.3360904744946454e-08,0.005257571193870638,0.009200709052148318,99.99958511631012,False,771
100017,2,0.03253694305416133,0.040837688486136114,0.00917463623182816,0.0313454396238878,-0.016682861393044236,-1.3645711103566689e-09,-0.0772629686610548,0.0772629686610548,0.031663052254307954,77.53389926821437,False,807
100017,3,0.25049397010722046,0.23004407651852105,0.08543124377349816,0.1822490321239878,-0.10084449251009957,-0.012093764801829391,-0.17580996667727394,0.17580996667727394,0.1446128327450229,62.86309777395203,False,695
100017,4,0.3470799708175773,0.1424688710123207,0.11336782907077791,0.2097012448693675,-0.047533279967693416,-3.04921556749522e-07,-0.1641716314194923,0.1641716314194923,0.029101041941542782,20.426245912362237,False,867
100017,5,0.3116204018492063,0.1313354770019987,0.11348479946935533,0.170398241583146,0.024594178620743316,1.2705124671079602e-06,0.07947269971871056,0.07947269971871056,0.017850677532643383,13.591664598265194,False,647
100018,1,0.7986555949243231,0.7986555949243231,0.09301216754773026,0.1343755550580685,0.8702891662208034,-0.022768888148270872,-0.0983534860955585,0.3481156664883214,0.7056434273765929,88.35390772457512,False,867
100018,2,0.815886018888586,0.15093250766995064,0.14938980336737326,0.1710702940919061,0.002431850680406633,-0.0002449829622362731,-0.02959592719161952,0.02959592719161952,0.0015427043025773857,1.022115332470902,False,795
100018,3,0.9800664624721069,0.29740724028272286,0.14909053069284792,0.1635752425906957,-0.0008338028187601889,-0.02274133644500327,0.00041203812947047084,0.018951113704169395,0.14831670958987495,49.86990546998161,False,1079
100018,4,0.8795705536841478,0.307656306809594,0.1849822926384254,0.3437341185948407,-0.18661980647721388,-9.898167703733646e-10,-0.17712899428244155,0.17712899428244155,0.1226740141711686,39.873719945253896,False,647
100018,5,0.9454927829709754,0.27946360208706106,0.21950692604239674,0.3035282557387521,0.0033342061407359846,-0.008790059615650714,-0.1668592501180084,0.1668592501180084,0.059956676044664314,21.454198542100684,False,799
100019,1,0.2685695913542498,0.2685695913542498,0.025772540791994415,0.0885396173304343,-0.04788059185778435,0.025859820803541503,-0.14471048439430648,0.14471048439430648,0.24279705056225537,90.40377554955586,False,1075
100019,2,0.2789133826025034,0.036268491444720545,0.030571523551587106,0.0737481003889149,-0.009213884263004537,-1.9486580058830716e-10,-0.022662995422933565,0.022662995422933565,0.005696967893133439,15.707760830958751,False,687
100019,3,0.5556068057854002,0.5302744519167342,0.091784438087846,0.2571813933313974,-0.4157879326356659,-0.018758903222537752,-0.34706210069551824,0.34706210069551824,0.4384900138288882,82.69114460331227,False,535
100019,4,0.5508048990450947,0.09337468395400199,0.09158273827207433,0.1837696359846681,0.00537029890807502,-4.028493656591006e-06,0.025876528695842563,0.025876528695842563,0.0017919456819276564,1.9190915632018635,False,723
100019,5,0.5640808402962245,0.10804148437958014,0.09918788194196324,0.1622896372649866,-0.028644019332378205,4.029825770352721e-06,0.06324967597102255,0.06324967597102255,0.008853602437616903,8.194632356689683,False,575
100020,1,0.27969099389334384,0.27969099389334384,1.282782335004441e-07,0.0,-4.8269133045420275e-08,-0.028879428137228047,-8.863047853905893e-08,0.024066190114356706,0.27969086561511036,99.99995413572968,False,675
100020,2,0.32207988732384313,0.10766234578380558,0.003950035517781955,0.1076622222302053,0.08082062544216245,9.406375421407216e-09,0.11100844263826046,0.11100844263826046,0.10371231026602362,96.33108912031886,False,543
100020,3,0.33979479922451045,0.17086077303055397,4.748484424899896e-08,0.0673126447639782,-0.2454170391182018,-4.1737316378477626e-09,0.007826235233999883,0.09816681564728072,0.17086072554570972,99.99997220845755,False,843
100020,4,0.6182810853442022,0.3310657880177714,0.12768380226759418,0.1562012696129458,-0.3704422881997753,-1.1157276335366238e-07,0.0006339405459261383,0.14817691527991012,0.20338198575017724,61.43249864865523,False,955
100020,5,0.9707971254392219,0.42527906700796664,0.1324097083451819,0.151342341141245,-0.5153030914363479,-0.0002490964310230659,0.02125936287608865,0.20612123657453915,0.29286935866278474,68.8652184842426,False,791
100021,1,0.22523643461420537,0.22523643461420537,0.03221944268371797,0.0795912558430696,-0.04035214577708862,0.020600149495800402,-0.14945127836376793,0.14945127836376793,0.19301699193048738,85.69527938989762,False,611
100021,2,0.22551019248917759,0.03251809271490855,0.02749085661754319,0.0488465121000319,-0.011251438746115252,-6.227336058754053e-05,0.04211168968922705,0.04211168968922705,0.005027236097365356,15.459812300309123,False,727
100021,3,0.8724619045876787,0.6715969886911732,0.08084239085415547,0.1538290390403061,-0.4012015194890217,0.04196384555260719,-0.26655422622401803,0.26655422622401803,0.5907545978370178,87.96266329131353,False,627
100021,4,0.9089958212467928,0.11828332965864945,0.09522882958019598,0.1424085244170673,-0.028139538449062244,-2.9764618054075704e-05,-0.08898638799146591,0.08898638799146591,0.02305450007845347,19.490912324657927,False,539
100021,5,0.9843378409587321,0.2043702375757066,0.11138396014954276,0.1298305292830048,-0.14838784968922158,-0.0022418886711341734,0.005811238810445429,0.059355139875688634,0.09298627742616385,45.498932980257536,False,743
100022,1,0.04480094156035554,0.04480094156035554,0.049102132344690894,0.0448009415603555,-0.012133838426065524,-6.0856489589911074e-05,0.024082352359629855,0.024082352359629855,-0.004301190784335357,-9.600670509437442,False,887
100022,2,0.07404693937646849,0.07825707983428085,0.07478521377603582,0.0740469393764684,0.010253208478420706,6.678889683762178e-05,-0.018540607765854533,0.018540607765854533,0.003471866058245024,4.436488130654932,False,779
100022,3,0.16382693151201994,0.16475684077060862,0.09577688590689842,0.1638269315120199,-0.06652599354804722,0.0002718869128173651,-0.2312783366395348,0.2312783366395348,0.0689799548637102,41.86773340704631,False,1239
100022,4,0.268092453366664,0.18961281168255228,0.11849141830857672,0.268092453366664,-0.15075448516799309,-0.00027685529285074176,-0.02797281807890102,0.06030179406719723,0.07112139337397556,37.50874887771098,False,823
100022,5,0.28960345579979807,0.14893082411203715,0.15053896485187185,0.2067098923679152,-0.010962741428358624,0.00015497900029144416,0.11047856729693306,0.11047856729693306,-0.0016081407398347014,-1.0797903989471884,False,935
100023,1,0.0942048098644081,0.0942048098644081,0.032043705227083205,0.0942048098644081,-0.059932066078501045,0.00031638820403818714,-0.11454191686180071,0.11454191686180071,0.062161104637324896,65.98506459149517,False,651
100023,2,0.1277653069661956,0.057508844630752794,0.05010090698487724,0.0826525445200526,-0.016374687519394398,-0.00031638822515995315,-0.0157698047788677,0.0157698047788677,0.007407937645875551,12.881388408060912,False,667
100023,3,0.20316177937167337,0.13047905485147296,0.048554412604666156,0.0698547215479381,-0.16672756596934213,-9.57970052221759e-09,0.11264453874732736,0.11264453874732736,0.0819246422468068,62.78758099532783,False,767
100023,4,0.21678913028037106,0.056895514350276725,0.050981666545660116,0.077236041078202,-0.009463209387947901,6.706053265115294e-09,-0.05799120439854629,0.05799120439854629,0.005913847804616609,10.394225049461822,False,695
100023,5,0.44971741031637164,0.6336901995176352,0.052604966269857986,0.0717670005961089,0.5342238398452536,-0.02869546876359518,0.019920441483095814,0.21368953593810142,0.5810852332477772,91.69863029128415,False,615
100024,1,0.009504180868201869,0.009504180868201869,0.008476112801928696,0.0,0.0007143076589655184,0.00099667751564958,0.018195360835994157,0.018195360835994157,0.0010280680662731728,10.81700864629775,False,831
100024,2,0.053287549554571066,0.05021887818581421,0.04545285456937284,0.0454528319523599,-0.0007143005312878296,-1.5330790153011608e-05,-0.01819542331174992,0.01819542331174992,0.004766023616441371,9.490501955871396,False,863
100024,3,0.5736767151031554,0.5664173933434659,0.058829828721499236,0.0454528319523599,0.7458696936105136,0.0006138393380879847,0.07263151247822264,0.29834787744420543,0.5075875646219666,89.6136966461717,False,643
100024,4,0.45520144965837706,0.36299359577581347,0.15621518941195156,0.3505672231049712,-0.18512716834395626,-0.0006137785386629807,-0.492412132953427,0.492412132953427,0.2067784063638619,56.96475330974412,False,731
100024,5,0.4518401601118228,0.15691222956127315,0.15935674795268245,0.2581004692392147,0.000344629192569057,0.00046230335597297056,-0.02138001613120799,0.02138001613120799,-0.0024445183914093005,-1.5578890174744044,False,787
100025,1,0.5661063534676134,0.5661063534676134,0.037832833271988546,0.083891347413735,0.09643712719824736,0.05342755158647263,-0.11583904243582752,0.11583904243582752,0.5282735201956249,93.31700959718113,False,587
100025,2,0.5712819031823074,0.11135060902039695,0.06200722482633188,0.1584049158350347,-0.08199524186261593,1.1897523042651333e-09,-0.1438169330057107,0.1438169330057107,0.049343384194065074,44.31352879715859,False,635
100025,3,0.6241079130042695,0.19821257168530665,0.1364895192203518,0.1822662454103595,0.06718269233239438,7.548887926139166e-09,0.12129261996315281,0.12129261996315281,0.06172305246495485,31.13982727742911,False,667
100025,4,0.6213790177693236,0.1496270889164736,0.1410220933517935,0.2086905223310379,-0.023751540445390882,-8.543450446910837e-09,-0.04566259048998421,0.04566259048998421,0.008604995564680112,5.7509610238315085,False,643
100025,5,0.6572303151351303,0.18740416062990872,0.19158161590985837,0.2273781976722506,0.014666064017075375,-4.457483965683018e-05,-0.008266088925657611,0.008266088925657611,-0.004177455279949643,-2.2291155467990946,False,767
100026,1,0.16795857404000317,0.16795857404000317,0.04888435712143924,0.1679585740400031,-0.09126775495979814,-2.539024206417051e-09,-0.2680368413695289,0.2680368413695289,0.11907421691856393,70.89499157703237,False,887
100026,2,0.3096875291952201,0.1935770772317018,0.06952905557243196,0.1665287723523428,-0.04824652736612812,0.014557224874552315,-0.025929490505655142,0.025929490505655142,0.12404802165926986,64.08197883409034,False,495
100026,3,0.8583125463817891,0.6019792298698867,0.06881443750513688,0.1236787983075693,-0.7879367326337858,2.8088168109263732e-05,-0.002306801775725842,0.3151746930535143,0.5331647923647498,88.56863591124055,False,647
100026,4,0.5248286299949396,0.645659083817799,0.0933592766513757,0.1903869945209588,0.7161494074373426,0.0163662337975686,-0.1883250405831444,0.286459762974937,0.5522998071664234,85.54046880292617,False,683
100026,5,0.5446505226150772,0.11231852595864014,0.10169470170821489,0.1686015025008398,-0.027296710142294203,9.721396963855205e-06,-0.00048283401614062477,0.01091868405691768,0.010623824250425254,9.45865711800504,False,775
100027,1,0.038649491161367955,0.038649491161367955,0.01043367081939873,0.0386494911613679,-0.019303184660132672,-2.401853115068146e-08,-0.06683501440210354,0.06683501440210354,0.028215820341969226,73.00437727411094,False,799
100027,2,0.04081352654472631,0.01466185836391727,0.012821046318514346,0.0275014476334997,-0.004526547294216062,-9.450288885244133e-07,0.003706150151725021,0.003706150151725021,0.0018408120454029234,12.555107270256743,False,839
100027,3,0.12996474591401588,0.09055694601651208,0.03876229583672719,0.107472079495643,-0.04883356441442773,9.945848462580402e-07,-0.13659988886829014,0.13659988886829014,0.05179465017978489,57.19566798370243,False,851
100027,4,0.16054768955942436,0.06291889701057347,0.05605022241804049,0.1260848163624417,-0.0043857271097578285,-1.834888801869987e-06,-0.07016270004965569,0.07016270004965569,0.006868674592532986,10.916711701698635,False,643
100027,5,0.3663623540527943,0.24621157747695047,0.1014778714001335,0.1339019897560332,-0.27395687448246386,0.0012055341717863044,0.027322913647102487,0.10958274979298555,0.14473370607681696,58.78428121048307,False,855
